datetime,indoor_CO2,indoor_Temp,indoor_RH,outdoor_Temp
2021-06-03 06:00:00,500.0,27.525,43.349999999999994,18.45
2021-06-03 07:00:00,500.0,27.45,43.375,22.25
2021-06-03 08:00:00,500.0,27.4,43.4,19.9
2021-06-03 09:00:00,500.0,27.4,43.4,21.875
2021-06-03 10:00:00,500.0,27.4,43.55,23.675
2021-06-03 11:00:00,500.0,27.4,43.7,25.4
2021-06-03 12:00:00,500.0,27.45,43.824999999999996,26.85
2021-06-03 13:00:00,501.0,27.5,44.025,28.075
2021-06-03 14:00:00,507.25,27.5,44.150000000000006,28.55
2021-06-03 15:00:00,514.25,27.5,44.125,29.275
2021-06-03 16:00:00,508.25,27.5,44.1,31.85
2021-06-03 17:00:00,506.0,27.575000000000003,43.800000000000004,32.325
2021-06-03 18:00:00,939.25,25.475,42.0,31.225
2021-06-03 19:00:00,1115.5,25.125,42.375,30.375
2021-06-03 20:00:00,1283.5,26.725,46.725,28.750000000000004
2021-06-03 21:00:00,977.75,27.15,45.75,26.725
2021-06-03 22:00:00,1095.5,27.475,52.6,25.25
2021-06-03 23:00:00,766.25,27.425,49.9,24.075
2021-06-04 00:00:00,600.75,27.2,48.125,22.725
2021-06-04 01:00:00,579.0,27.15,47.125,21.275
2021-06-04 02:00:00,650.75,27.349999999999998,48.025,20.8
2021-06-04 03:00:00,687.5,27.4,47.85,20.275
2021-06-04 04:00:00,679.5,27.5,48.125,19.825
2021-06-04 05:00:00,765.25,27.5,48.1,19.725
2021-06-04 06:00:00,863.25,27.5,48.325,19.575000000000003
2021-06-04 07:00:00,873.75,27.5,48.15,19.625
2021-06-04 08:00:00,879.75,27.475,48.575,20.1
2021-06-04 09:00:00,905.0,27.5,48.8,22.05
2021-06-04 10:00:00,760.75,27.5,47.925,23.925
2021-06-04 11:00:00,646.75,27.5,47.25,25.525
2021-06-04 12:00:00,608.0,27.5,47.15,26.7
2021-06-04 13:00:00,579.75,27.525,47.225,28.25
2021-06-04 14:00:00,664.75,27.6,47.675,29.85
2021-06-04 15:00:00,980.75,27.475,45.35,31.225
2021-06-04 16:00:00,1983.25,27.775,48.125,32.85
2021-06-04 17:00:00,1732.0,27.9,48.95,30.3
2021-06-04 18:00:00,1395.75,28.05,52.175,30.275
2021-06-04 19:00:00,1216.0,28.075000000000003,52.45,29.75
2021-06-04 20:00:00,1043.5,28.1,51.75,29.6
2021-06-04 21:00:00,962.75,28.1,51.375,27.4
2021-06-04 22:00:00,906.0,28.125,50.95,26.175
2021-06-04 23:00:00,845.25,28.2,50.725,24.85
2021-06-05 00:00:00,797.75,28.2,50.675000000000004,23.925
2021-06-05 01:00:00,739.5,28.2,50.6,23.275
2021-06-05 02:00:00,674.75,28.175,50.25,23.175
2021-06-05 03:00:00,632.25,28.1,49.775,22.725
2021-06-05 04:00:00,595.0,28.1,49.25,21.375000000000004
2021-06-05 05:00:00,575.25,28.05,48.95,20.825
2021-06-05 06:00:00,550.5,28.0,48.65,20.425
2021-06-05 07:00:00,545.25,27.9,48.425,20.875
2021-06-05 08:00:00,529.25,27.9,48.224999999999994,23.125000000000004
2021-06-05 09:00:00,526.75,27.9,47.875,24.675
2021-06-05 10:00:00,531.25,27.9,48.075,25.25
2021-06-05 11:00:00,528.5,27.9,47.9,26.875
2021-06-05 12:00:00,514.25,27.825,47.8,27.475
2021-06-05 13:00:00,514.0,27.8,47.8,28.55
2021-06-05 14:00:00,510.0,27.8,47.9,29.525
2021-06-05 15:00:00,510.75,27.9,47.9,30.625
2021-06-05 16:00:00,510.5,27.9,47.925,32.150000000000006
2021-06-05 17:00:00,500.0,27.9,48.025,31.125
2021-06-05 18:00:00,500.0,27.975,48.0,29.975
2021-06-05 19:00:00,503.0,28.0,47.9,28.725
2021-06-05 20:00:00,504.0,28.05,47.849999999999994,27.625
2021-06-05 21:00:00,503.25,28.1,47.975,26.575
2021-06-05 22:00:00,500.75,28.1,47.925,25.325
2021-06-05 23:00:00,500.0,28.15,47.95,24.6
2021-06-06 00:00:00,500.0,28.2,47.825,23.9
2021-06-06 01:00:00,500.0,28.175,47.725,22.725
2021-06-06 02:00:00,500.0,28.15,47.675000000000004,22.4
2021-06-06 03:00:00,500.0,28.1,47.575,22.525
2021-06-06 04:00:00,500.0,28.1,47.5,22.15
2021-06-06 05:00:00,500.0,28.05,47.5,21.625
2021-06-06 06:00:00,500.0,28.0,47.375,21.025
2021-06-06 07:00:00,500.0,27.975,47.2,23.325
2021-06-06 08:00:00,500.0,28.0,46.85,21.9
2021-06-06 09:00:00,500.0,28.025,46.4,23.35
2021-06-06 10:00:00,501.25,28.075000000000003,46.275,24.450000000000003
2021-06-06 11:00:00,500.0,28.075000000000003,46.425,26.475
2021-06-06 12:00:00,507.0,28.0,46.75,28.625
2021-06-06 13:00:00,512.25,28.0,46.75,29.975
2021-06-06 14:00:00,500.5,28.05,46.25,31.075000000000003
2021-06-06 15:00:00,501.25,28.075000000000003,45.65,32.25
2021-06-06 16:00:00,504.25,28.1,45.224999999999994,34.4
2021-06-06 17:00:00,500.0,28.15,44.575,34.75
2021-06-06 18:00:00,500.0,28.225,43.9,35.575
2021-06-06 19:00:00,505.0,28.325,43.3,35.125
2021-06-06 20:00:00,612.75,28.45,43.925,34.425000000000004
2021-06-06 21:00:00,740.25,28.5,44.7,32.85
2021-06-06 22:00:00,713.5,28.625,44.275000000000006,30.875
2021-06-06 23:00:00,810.25,27.95,42.525000000000006,29.225
2021-06-07 00:00:00,1413.25,26.975,52.7,27.1
2021-06-07 01:00:00,1863.25,27.025,56.3,25.125
2021-06-07 02:00:00,2142.5,27.1,58.6,24.275
2021-06-07 03:00:00,2336.75,26.975,57.25,24.025
2021-06-07 04:00:00,2455.75,26.9,57.425,23.5
2021-06-07 05:00:00,2583.5,27.05,58.0,23.35
2021-06-07 06:00:00,2733.0,27.1,57.9,22.925
2021-06-07 07:00:00,2842.75,26.925,58.925,25.275
2021-06-07 08:00:00,2636.0,27.225,57.9,22.775
2021-06-07 09:00:00,1308.0,27.85,51.05,24.65
2021-06-07 10:00:00,833.0,28.1,47.3,26.825000000000003
2021-06-07 11:00:00,847.25,28.0,47.15,29.075000000000003
2021-06-07 12:00:00,1417.5,27.15,47.925,31.300000000000004
2021-06-07 13:00:00,1314.25,28.075,48.6,33.15
2021-06-07 14:00:00,999.75,28.25,45.95,33.95
2021-06-07 15:00:00,891.75,28.375,45.775,34.975
2021-06-07 16:00:00,776.5,28.525,45.1,37.25
2021-06-07 17:00:00,839.5,28.625,44.7,38.325
2021-06-07 18:00:00,897.0,28.725,41.975,38.25
2021-06-07 19:00:00,880.75,28.85,41.3,38.05
2021-06-07 20:00:00,859.0,28.975,39.9,37.0
2021-06-07 21:00:00,794.25,29.075000000000003,38.475,35.275
2021-06-07 22:00:00,789.0,29.225,39.975,32.075
2021-06-07 23:00:00,840.75,29.35,40.9,29.9
2021-06-08 00:00:00,1378.0,27.9,43.15,28.625
2021-06-08 01:00:00,1810.25,27.0,45.825,27.775
2021-06-08 02:00:00,2132.25,27.2,54.875,27.050000000000004
2021-06-08 03:00:00,2410.25,27.2,56.8,26.45
2021-06-08 04:00:00,2573.75,27.15,55.875,26.0
2021-06-08 05:00:00,2772.75,27.25,57.925,25.55
2021-06-08 06:00:00,2887.0,27.174999999999997,56.55,24.475
2021-06-08 07:00:00,2881.5,27.2,56.625,28.725
2021-06-08 08:00:00,2154.75,27.45,52.675,24.05
2021-06-08 09:00:00,1258.75,28.325,47.275,25.4
2021-06-08 10:00:00,909.75,28.625,44.925,27.5
2021-06-08 11:00:00,1133.0,28.825,47.3,29.85
2021-06-08 12:00:00,1549.25,29.025,51.075,32.225
2021-06-08 13:00:00,1624.75,29.125,48.375,33.875
2021-06-08 14:00:00,1494.0,29.25,45.7,35.099999999999994
2021-06-08 15:00:00,1388.75,29.375,45.95,36.375
2021-06-08 16:00:00,1285.75,29.5,45.275000000000006,39.175
2021-06-08 17:00:00,1240.25,29.625,44.15,39.3
2021-06-08 18:00:00,1173.0,29.775,43.35,38.900000000000006
2021-06-08 19:00:00,1293.0,29.825,41.75,37.875
2021-06-08 20:00:00,1292.5,29.9,40.6,35.349999999999994
2021-06-08 21:00:00,1099.25,30.0,40.8,32.85
2021-06-08 22:00:00,1000.5,30.05,41.075,30.575000000000003
2021-06-08 23:00:00,1001.0,30.2,40.95,29.35
2021-06-09 00:00:00,1278.5,28.8,39.275,28.325000000000003
2021-06-09 01:00:00,1885.75,28.0,50.325,27.55
2021-06-09 02:00:00,2302.75,28.15,53.825,26.8
2021-06-09 03:00:00,2585.5,27.925,55.325,25.875
2021-06-09 04:00:00,2806.5,27.975,57.275,25.075
2021-06-09 05:00:00,2974.75,28.049999999999997,56.825,24.4
2021-06-09 06:00:00,3099.5,27.975,54.875,23.975
2021-06-09 07:00:00,2300.5,27.75,49.125,27.925
2021-06-09 08:00:00,1436.5,28.55,44.25,24.325000000000003
2021-06-09 09:00:00,1202.25,28.975,43.675,26.225
2021-06-09 10:00:00,800.0,29.125,39.85,28.125
2021-06-09 11:00:00,700.5,29.325,41.85,30.45
2021-06-09 12:00:00,729.5,29.475,37.875,32.425
2021-06-09 13:00:00,649.5,29.625,36.8,34.1
2021-06-09 14:00:00,589.0,29.75,36.025,35.575
2021-06-09 15:00:00,1005.25,28.2,41.925000000000004,37.1
2021-06-09 16:00:00,1131.5,27.825,44.95,38.65
2021-06-09 17:00:00,1307.5,29.025,40.625,39.325
2021-06-09 18:00:00,1301.5,29.35,38.725,39.2
2021-06-09 19:00:00,1276.0,29.65,38.55,38.575
2021-06-09 20:00:00,1636.25,29.75,35.975,36.8
2021-06-09 21:00:00,1583.5,29.95,36.95,34.325
2021-06-09 22:00:00,1545.75,30.125,37.3,32.025
2021-06-09 23:00:00,1594.75,28.925,36.975,30.125
2021-06-10 00:00:00,2090.0,28.2,45.7,27.875
2021-06-10 01:00:00,2383.75,28.15,49.725,26.15
2021-06-10 02:00:00,2627.0,28.025,52.85,25.25
2021-06-10 03:00:00,2841.0,28.025,51.9,24.75
2021-06-10 04:00:00,3024.75,27.95,53.725,24.450000000000003
2021-06-10 05:00:00,3269.75,28.5,54.65,24.425
2021-06-10 06:00:00,3512.0,28.75,54.975,24.3
2021-06-10 07:00:00,3754.25,28.725,54.8,25.125
2021-06-10 08:00:00,2002.0,29.275,47.675,24.575
2021-06-10 09:00:00,956.0,29.525,42.325,25.75
2021-06-10 10:00:00,674.5,29.7,38.775,27.975
2021-06-10 11:00:00,1066.75,29.6,42.5,30.55
2021-06-10 12:00:00,1431.0,28.725,47.2,32.675
2021-06-10 13:00:00,1368.5,29.4,45.9,34.05
2021-06-10 14:00:00,1329.75,29.7,44.650000000000006,35.2
2021-06-10 15:00:00,1319.5,29.9,44.85,36.375
2021-06-10 16:00:00,1274.0,30.05,43.95,38.55
2021-06-10 17:00:00,1455.0,30.15,41.85,38.875
2021-06-10 18:00:00,1585.25,30.275,41.25,38.55
2021-06-10 19:00:00,1491.75,30.375,41.25,37.25
2021-06-10 20:00:00,1564.5,29.075,39.7,35.35
2021-06-10 21:00:00,1327.25,29.9,36.825,32.9
2021-06-10 22:00:00,1127.75,30.225,37.599999999999994,30.525
2021-06-10 23:00:00,1442.0,28.65,37.05,29.3
2021-06-11 00:00:00,2057.0,27.775,44.875,28.425
2021-06-11 01:00:00,2259.25,27.975,50.65,27.825000000000003
2021-06-11 02:00:00,2422.75,27.7,49.1,26.15
2021-06-11 03:00:00,2450.5,27.55,52.725,24.675
2021-06-11 04:00:00,2511.25,27.55,52.175000000000004,24.05
2021-06-11 05:00:00,2538.75,27.475,53.225,23.475
2021-06-11 06:00:00,2645.75,27.575,55.375,23.5
2021-06-11 07:00:00,2628.75,27.5,55.35,24.075000000000003
2021-06-11 08:00:00,1550.5,28.525,48.95,25.95
2021-06-11 09:00:00,1164.5,29.125,46.650000000000006,26.575
2021-06-11 10:00:00,1058.0,29.425,46.275,27.4
2021-06-11 11:00:00,971.0,29.65,45.775,29.200000000000003
2021-06-11 12:00:00,1192.0,29.75,49.675,31.05
2021-06-11 13:00:00,1573.25,29.375,46.875,32.575
2021-06-11 14:00:00,1916.0,27.85,45.85,33.275
2021-06-11 15:00:00,1785.5,28.675,46.75,34.25
2021-06-11 16:00:00,1468.25,29.4,46.2,35.125
2021-06-11 17:00:00,1235.75,29.725,46.25,35.125
2021-06-11 18:00:00,1053.5,29.95,46.125,34.5
2021-06-11 19:00:00,958.25,30.1,46.05,34.3
2021-06-11 20:00:00,874.0,30.25,45.9,32.5
2021-06-11 21:00:00,829.75,30.35,46.175,30.25
2021-06-11 22:00:00,808.75,30.475,46.0,27.9
2021-06-11 23:00:00,782.5,30.525,44.875,25.85
2021-06-12 00:00:00,816.0,28.7,38.875,24.75
2021-06-12 01:00:00,1148.75,27.525,43.55,24.175
2021-06-12 02:00:00,1338.75,27.525,50.7,23.825
2021-06-12 03:00:00,1449.0,27.625,52.4,23.6
2021-06-12 04:00:00,1378.25,27.125,48.075,22.700000000000003
2021-06-12 05:00:00,1364.25,26.975,50.575,22.025
2021-06-12 06:00:00,1351.0,26.8,52.175,22.425
2021-06-12 07:00:00,1129.25,27.425,51.35,22.450000000000003
2021-06-12 08:00:00,880.25,28.6,50.175,23.7
2021-06-12 09:00:00,782.75,28.975,48.7,24.975
2021-06-12 10:00:00,725.0,29.175,48.0,25.875
2021-06-12 11:00:00,678.75,29.275,47.575,28.025
2021-06-12 12:00:00,640.5,29.4,47.1,29.625
2021-06-12 13:00:00,621.75,29.525,46.625,30.425000000000004
2021-06-12 14:00:00,625.0,29.575000000000003,46.65,31.05
2021-06-12 15:00:00,637.5,29.6,46.275,32.1
2021-06-12 16:00:00,659.0,29.675,44.325,34.275
2021-06-12 17:00:00,837.0,29.625,41.25,33.825
2021-06-12 18:00:00,879.5,29.725,43.5,33.575
2021-06-12 19:00:00,873.75,29.85,44.15,32.625
2021-06-12 20:00:00,1183.25,29.85,42.95,30.725
2021-06-12 21:00:00,1155.25,29.875,40.05,28.4
2021-06-12 22:00:00,1187.75,29.9,37.35,26.9
2021-06-12 23:00:00,1128.0,30.0,39.875,26.25
2021-06-13 00:00:00,1239.25,27.975,41.9,25.5
2021-06-13 01:00:00,1312.5,27.7,48.05,24.925
2021-06-13 02:00:00,1408.5,28.6,48.7,24.45
2021-06-13 03:00:00,1483.75,28.65,47.125,23.975
2021-06-13 04:00:00,1510.5,28.75,47.2,23.675
2021-06-13 05:00:00,1583.0,29.075,47.0,23.4
2021-06-13 06:00:00,1532.0,28.975,48.525,23.225
2021-06-13 07:00:00,1127.75,28.95,44.35,24.025
2021-06-13 08:00:00,881.75,27.8,44.55,23.4
2021-06-13 09:00:00,864.75,28.2,44.875,25.2
2021-06-13 10:00:00,836.0,28.95,44.35,27.6
2021-06-13 11:00:00,940.5,29.15,43.225,29.475
2021-06-13 12:00:00,1001.0,29.3,43.175,31.125
2021-06-13 13:00:00,1322.5,29.35,44.0,31.700000000000003
2021-06-13 14:00:00,1239.0,29.525,46.425,32.025000000000006
2021-06-13 15:00:00,1105.25,29.625,46.3,32.724999999999994
2021-06-13 16:00:00,1014.25,29.7,46.125,34.349999999999994
2021-06-13 17:00:00,1025.75,29.75,45.0,33.849999999999994
2021-06-13 18:00:00,1060.75,29.775,41.824999999999996,33.25
2021-06-13 19:00:00,1046.75,29.825,44.825,32.575
2021-06-13 20:00:00,1220.5,29.975,47.325,31.3
2021-06-13 21:00:00,1283.5,30.1,47.85,29.075
2021-06-13 22:00:00,1490.25,28.925,43.525,27.5
2021-06-13 23:00:00,2192.5,27.525,40.225,26.4
2021-06-14 00:00:00,2065.0,27.575000000000003,50.9,25.6
2021-06-14 01:00:00,2366.5,27.575,54.05,24.875
2021-06-14 02:00:00,2746.5,27.575,55.525,23.975
2021-06-14 03:00:00,2988.25,27.675,57.825,22.975
2021-06-14 04:00:00,3213.75,27.625,58.15,21.85
2021-06-14 05:00:00,3308.75,27.7,60.075,21.975
2021-06-14 06:00:00,3375.75,27.6,62.225,21.6
2021-06-14 07:00:00,3047.5,27.7,62.775,23.15
2021-06-14 08:00:00,1539.25,28.525,56.275,23.425
2021-06-14 09:00:00,938.0,28.9,51.45,24.9
2021-06-14 10:00:00,999.25,28.7,48.675,26.225
2021-06-14 11:00:00,955.5,27.925,42.925,28.2
2021-06-14 12:00:00,877.5,28.725,43.925,30.05
2021-06-14 13:00:00,836.0,28.9,44.325,31.325000000000003
2021-06-14 14:00:00,794.75,29.075000000000003,45.55,32.175
2021-06-14 15:00:00,776.0,29.225,46.425,33.2
2021-06-14 16:00:00,840.25,29.35,45.65,35.7
2021-06-14 17:00:00,941.25,29.424999999999997,44.375,35.825
2021-06-14 18:00:00,1198.25,29.5,40.775,35.475
2021-06-14 19:00:00,1337.25,29.65,47.025,35.525
2021-06-14 20:00:00,1599.5,29.8,50.075,32.875
2021-06-14 21:00:00,1666.5,29.9,45.375,28.275
2021-06-14 22:00:00,1456.75,29.975,45.8,26.1
2021-06-14 23:00:00,1443.5,29.275,43.099999999999994,24.625
2021-06-15 00:00:00,1789.25,28.075,47.95,23.35
2021-06-15 01:00:00,2014.25,27.725,57.025,22.425
2021-06-15 02:00:00,2050.75,27.2,57.525,21.825
2021-06-15 03:00:00,2104.0,27.25,59.05,21.5
2021-06-15 04:00:00,2104.25,27.05,59.824999999999996,21.4
2021-06-15 05:00:00,2115.25,27.1,59.825,21.125
2021-06-15 06:00:00,2111.5,27.125,57.675,20.95
2021-06-15 07:00:00,2130.0,27.275,58.65,21.55
2021-06-15 08:00:00,1487.0,27.675,56.3,23.75
2021-06-15 09:00:00,1148.5,28.325,53.425,24.0
2021-06-15 10:00:00,1106.75,28.275,56.224999999999994,24.525
2021-06-15 11:00:00,1178.75,28.5,56.375,25.475
2021-06-15 12:00:00,1142.25,28.65,53.1,28.225
2021-06-15 13:00:00,1033.5,28.7,52.025000000000006,29.3
2021-06-15 14:00:00,811.25,28.725,52.7,30.675
2021-06-15 15:00:00,660.5,28.8,51.9,31.6
2021-06-15 16:00:00,632.75,28.875,50.625,31.8
2021-06-15 17:00:00,600.75,28.924999999999997,49.45,31.35
2021-06-15 18:00:00,681.5,29.025,50.8,31.0
2021-06-15 19:00:00,770.5,29.1,52.275,30.125
2021-06-15 20:00:00,761.25,29.175,51.55,28.475
2021-06-15 21:00:00,724.25,29.25,50.775,26.35
2021-06-15 22:00:00,747.75,29.3,50.85,24.725
2021-06-15 23:00:00,773.75,29.05,49.05,23.3
2021-06-16 00:00:00,1382.25,26.9,52.35,22.6
2021-06-16 01:00:00,1804.25,27.15,63.15,22.7
2021-06-16 02:00:00,2056.5,27.05,63.625,22.625
2021-06-16 03:00:00,2241.0,26.95,62.325,22.375
2021-06-16 04:00:00,2318.75,27.125,62.725,22.25
2021-06-16 05:00:00,2388.75,27.2,63.650000000000006,22.225
2021-06-16 06:00:00,2463.75,27.375,62.0,22.075
2021-06-16 07:00:00,2532.0,27.375,61.275,21.950000000000003
2021-06-16 08:00:00,2206.5,27.3,59.625,23.35
2021-06-16 09:00:00,951.5,27.8,53.3,24.275
2021-06-16 10:00:00,645.25,27.975,51.025,25.775
2021-06-16 11:00:00,614.75,27.85,51.05,26.25
2021-06-16 12:00:00,698.0,28.0,53.0,27.275
2021-06-16 13:00:00,631.5,28.075000000000003,49.575,28.85
2021-06-16 14:00:00,684.5,28.2,50.225,29.0
2021-06-16 15:00:00,770.0,28.3,50.725,29.475
2021-06-16 16:00:00,722.5,28.375,50.2,29.525
2021-06-16 17:00:00,917.5,28.325,48.05,29.450000000000003
2021-06-16 18:00:00,1075.0,28.475,57.125,29.825000000000003
2021-06-16 19:00:00,1142.5,28.55,54.85,29.05
2021-06-16 20:00:00,1181.25,28.55,49.325,27.175
2021-06-16 21:00:00,1042.5,28.575000000000003,47.475,24.975
2021-06-16 22:00:00,859.0,28.525000000000002,47.575,23.55
2021-06-16 23:00:00,580.25,27.9,47.0,22.6
2021-06-17 00:00:00,556.5,27.825,47.6,22.15
2021-06-17 01:00:00,575.75,27.924999999999997,47.925,21.975
2021-06-17 02:00:00,568.25,27.875,48.375,21.35
2021-06-17 03:00:00,575.5,27.825,48.65,21.175
2021-06-17 04:00:00,562.25,27.675,50.625,20.3
2021-06-17 05:00:00,558.0,27.475,51.1,20.075000000000003
2021-06-17 06:00:00,546.75,27.425,51.075,19.975
2021-06-17 07:00:00,614.0,27.475,53.3,20.15
2021-06-17 08:00:00,646.5,27.75,52.475,22.525
2021-06-17 09:00:00,571.5,27.825,51.525,22.725
2021-06-17 10:00:00,539.25,27.9,51.45,24.775
2021-06-17 11:00:00,512.5,27.9,51.175,26.95
2021-06-17 12:00:00,500.0,27.75,51.425,26.45
2021-06-17 13:00:00,500.0,27.7,51.775,27.200000000000003
2021-06-17 14:00:00,500.0,27.675,52.575,25.075000000000003
2021-06-17 15:00:00,500.0,27.625,53.4,26.65
2021-06-17 16:00:00,500.0,27.65,52.0,26.325
2021-06-17 17:00:00,500.0,27.7,50.525,27.425
2021-06-17 18:00:00,500.0,27.7,49.95,26.975
2021-06-17 19:00:00,500.0,27.675,49.8,25.85
2021-06-17 20:00:00,500.0,27.625,49.625,24.775
2021-06-17 21:00:00,500.0,27.025,50.525,23.375
2021-06-17 22:00:00,500.0,26.775,51.7,22.3
2021-06-17 23:00:00,500.0,26.75,52.349999999999994,21.775
2021-06-18 00:00:00,504.5,26.8,52.5,20.975
2021-06-18 01:00:00,500.0,26.675,53.075,20.55
2021-06-18 02:00:00,500.0,26.475,53.175,20.35
2021-06-18 03:00:00,500.0,26.3,53.2,20.175
2021-06-18 04:00:00,500.0,26.175,53.475,20.025
2021-06-18 05:00:00,500.0,25.975,53.925,19.925
2021-06-18 06:00:00,500.0,25.975,53.875,19.450000000000003
2021-06-18 07:00:00,529.5,26.075,54.325,19.5
2021-06-18 08:00:00,582.5,26.375,56.525,21.875
2021-06-18 09:00:00,535.0,26.5,54.5,22.475
2021-06-18 10:00:00,501.25,26.525,54.125,22.925
2021-06-18 11:00:00,500.0,26.525,53.675,24.275
2021-06-18 12:00:00,500.0,26.55,53.349999999999994,25.3
2021-06-18 13:00:00,500.0,26.5,52.925,24.675
2021-06-18 14:00:00,500.0,26.5,52.85,26.425
2021-06-18 15:00:00,500.0,26.5,51.625,27.325
2021-06-18 16:00:00,500.0,26.45,47.875,26.75
2021-06-18 17:00:00,500.0,26.475,45.025,26.625
2021-06-18 18:00:00,500.0,26.475,45.775,25.625
2021-06-18 19:00:00,500.0,26.45,45.8,24.475
2021-06-18 20:00:00,506.25,26.424999999999997,45.85,22.5
2021-06-18 21:00:00,546.5,26.475,45.875,21.45
2021-06-18 22:00:00,505.0,26.4,45.75,20.2
2021-06-18 23:00:00,550.25,26.1,46.775,19.575
2021-06-19 00:00:00,546.0,25.625,48.45,18.950000000000003
2021-06-19 01:00:00,517.75,25.5,49.025,18.15
2021-06-19 02:00:00,508.25,25.275,49.925,17.924999999999997
2021-06-19 03:00:00,546.5,25.575000000000003,49.175,17.825
2021-06-19 04:00:00,555.0,25.6,47.275,17.6
2021-06-19 05:00:00,580.0,25.6,47.275000000000006,17.55
2021-06-19 06:00:00,558.0,25.525,46.474999999999994,17.1
2021-06-19 07:00:00,540.75,25.325,46.375,16.85
2021-06-19 08:00:00,526.75,25.1,46.65,19.375
2021-06-19 09:00:00,534.25,25.0,47.475,20.425
2021-06-19 10:00:00,517.75,25.225,47.45,21.3
2021-06-19 11:00:00,705.5,25.375,54.0,23.4
2021-06-19 12:00:00,663.25,25.45,51.525,24.675
2021-06-19 13:00:00,594.25,25.475,48.55,25.375
2021-06-19 14:00:00,738.25,25.5,51.275,26.675
2021-06-19 15:00:00,708.0,25.5,51.1,27.450000000000003
2021-06-19 16:00:00,738.75,25.6,51.1,27.725
2021-06-19 17:00:00,759.5,25.65,51.175,27.7
2021-06-19 18:00:00,775.5,25.7,51.175,28.25
2021-06-19 19:00:00,846.75,25.85,55.825,25.775
2021-06-19 20:00:00,835.0,25.9,55.15,25.35
2021-06-19 21:00:00,793.75,25.95,53.650000000000006,23.425
2021-06-19 22:00:00,710.75,26.0,52.725,21.925
2021-06-19 23:00:00,654.5,25.975,51.45,21.1
2021-06-20 00:00:00,573.0,25.675,49.825,20.225
2021-06-20 01:00:00,526.25,25.424999999999997,51.175,19.55
2021-06-20 02:00:00,535.0,25.45,51.475,19.225
