datetime,indoor_CO2,indoor_Temp,indoor_RH,outdoor_Temp
2021-06-02 11:00:00,466.0,24.825,46.875,27.6
2021-06-02 12:00:00,463.0,25.1,46.35,28.3
2021-06-02 13:00:00,492.0,25.3,45.575,29.2
2021-06-02 14:00:00,472.0,25.625,41.8,30.7
2021-06-02 15:00:00,469.25,26.0,39.725,30.4
2021-06-02 16:00:00,498.0,26.2,40.2,30.2
2021-06-02 17:00:00,538.5,26.4,40.5,29.0
2021-06-02 18:00:00,520.25,26.575000000000003,41.925,28.0
2021-06-02 19:00:00,500.25,26.6,42.125,26.4
2021-06-02 20:00:00,488.75,26.575000000000003,41.075,23.5
2021-06-02 21:00:00,489.25,26.45,40.4,21.1
2021-06-02 22:00:00,459.5,25.525,43.974999999999994,19.2
2021-06-02 23:00:00,505.0,24.85,45.45,18.1
2021-06-03 00:00:00,533.75,25.45,44.175,16.9
2021-06-03 01:00:00,513.75,25.4,45.599999999999994,16.5
2021-06-03 02:00:00,524.5,25.4,46.825,16.3
2021-06-03 03:00:00,543.5,25.4,47.224999999999994,15.6
2021-06-03 04:00:00,546.5,25.325,46.875,15.3
2021-06-03 05:00:00,535.0,25.225,46.775,14.9
2021-06-03 06:00:00,602.25,25.2,46.825,15.8
2021-06-03 07:00:00,601.75,25.2,46.875,19.8
2021-06-03 08:00:00,534.25,25.05,47.4,23.1
2021-06-03 09:00:00,479.75,24.75,49.150000000000006,25.2
2021-06-03 10:00:00,465.25,24.475,48.7,26.1
2021-06-03 11:00:00,474.75,24.65,48.125,27.4
2021-06-03 12:00:00,553.5,24.975,52.65,27.9
2021-06-03 13:00:00,524.25,25.25,50.125,28.6
2021-06-03 14:00:00,490.75,25.475,49.825,29.8
2021-06-03 15:00:00,479.25,25.725,49.65,29.9
2021-06-03 16:00:00,526.0,26.0,48.95,29.3
2021-06-03 17:00:00,516.75,26.175,47.75,28.2
2021-06-03 18:00:00,516.75,26.325,47.3,26.6
2021-06-03 19:00:00,495.75,26.525,46.35,25.4
2021-06-03 20:00:00,459.25,26.6,45.75,23.6
2021-06-03 21:00:00,463.25,26.225,48.05,22.1
2021-06-03 22:00:00,477.25,25.85,49.425,20.6
2021-06-03 23:00:00,465.0,25.85,48.925,19.2
2021-06-04 00:00:00,1031.25,26.025,51.9,18.2
2021-06-04 01:00:00,1181.5,26.125,51.675000000000004,17.5
2021-06-04 02:00:00,1288.75,26.2,51.875,17.1
2021-06-04 03:00:00,1428.5,26.275,52.025,16.7
2021-06-04 04:00:00,1503.75,26.2,52.05,16.3
2021-06-04 05:00:00,1604.0,26.2,52.375,15.9
2021-06-04 06:00:00,1720.0,26.2,52.4,16.2
2021-06-04 07:00:00,1762.0,26.15,52.65,19.6
2021-06-04 08:00:00,1158.5,25.875,50.95,22.7
2021-06-04 09:00:00,490.25,24.85,50.75,24.8
2021-06-04 10:00:00,462.75,24.475,51.449999999999996,27.2
2021-06-04 11:00:00,487.5,24.575,51.9,29.0
2021-06-04 12:00:00,479.75,24.825,53.375,29.9
2021-06-04 13:00:00,489.75,25.05,53.95,31.0
2021-06-04 14:00:00,491.5,25.35,53.15,30.2
2021-06-04 15:00:00,501.0,25.625,52.025,29.8
2021-06-04 16:00:00,542.75,25.85,51.55,27.7
2021-06-04 17:00:00,551.0,26.075000000000003,50.6,28.2
2021-06-04 18:00:00,518.5,26.2,50.275,27.5
2021-06-04 19:00:00,464.5,26.75,50.525,26.3
2021-06-04 20:00:00,466.5,26.8,49.7,24.8
2021-06-04 21:00:00,471.25,26.65,50.95,23.4
2021-06-04 22:00:00,467.5,26.3,51.75,22.0
2021-06-04 23:00:00,478.5,25.875,53.0,21.1
2021-06-05 00:00:00,466.75,25.775,52.925,20.7
2021-06-05 01:00:00,536.0,25.775,52.65,20.3
2021-06-05 02:00:00,592.5,25.8,52.0,19.3
2021-06-05 03:00:00,542.5,25.75,51.35,18.1
2021-06-05 04:00:00,544.75,25.35,52.325,17.8
2021-06-05 05:00:00,545.5,25.1,53.0,17.8
2021-06-05 06:00:00,530.5,24.95,53.375,18.2
2021-06-05 07:00:00,563.25,24.875,53.725,21.5
2021-06-05 08:00:00,564.25,24.775,54.175,22.2
2021-06-05 09:00:00,530.75,24.725,54.625,24.1
2021-06-05 10:00:00,531.0,24.6,56.875,23.6
2021-06-05 11:00:00,503.0,25.05,54.425,25.8
2021-06-05 12:00:00,472.5,25.35,53.675,28.2
2021-06-05 13:00:00,466.25,25.65,54.5,29.5
2021-06-05 14:00:00,467.5,26.05,53.099999999999994,30.5
2021-06-05 15:00:00,467.0,26.425,51.025,30.3
2021-06-05 16:00:00,468.25,26.9,49.8,28.0
2021-06-05 17:00:00,472.0,27.175,49.45,27.9
2021-06-05 18:00:00,475.75,27.175,49.9,26.6
2021-06-05 19:00:00,470.25,27.1,50.175,25.5
2021-06-05 20:00:00,471.0,26.95,50.975,24.0
2021-06-05 21:00:00,472.75,26.65,52.95,23.0
2021-06-05 22:00:00,475.75,26.125,55.325,22.2
2021-06-05 23:00:00,470.0,25.8,54.925,21.5
2021-06-06 00:00:00,508.0,25.9,54.7,20.8
2021-06-06 01:00:00,611.25,26.075000000000003,55.6,20.0
2021-06-06 02:00:00,542.5,26.1,53.95,19.4
2021-06-06 03:00:00,536.0,26.0,53.85,18.9
2021-06-06 04:00:00,541.25,26.0,54.525,18.3
2021-06-06 05:00:00,583.0,25.975,53.95,18.0
2021-06-06 06:00:00,594.25,25.875,53.025,17.9
2021-06-06 07:00:00,591.25,25.75,51.825,20.7
2021-06-06 08:00:00,557.5,25.625,50.724999999999994,23.8
2021-06-06 09:00:00,533.0,25.425,50.35,26.2
2021-06-06 10:00:00,463.75,25.1,51.175,28.4
2021-06-06 11:00:00,499.0,25.225,52.65,30.4
2021-06-06 12:00:00,522.0,25.45,52.625,32.1
2021-06-06 13:00:00,514.0,25.675,51.0,33.5
2021-06-06 14:00:00,536.0,25.9,49.625,34.5
2021-06-06 15:00:00,760.25,26.25,59.35,34.7
2021-06-06 16:00:00,678.5,26.5,53.85,34.8
2021-06-06 17:00:00,632.25,26.675,51.925,34.0
2021-06-06 18:00:00,647.5,26.8,49.525,32.9
2021-06-06 19:00:00,558.25,26.8,41.15,31.7
2021-06-06 20:00:00,495.25,27.05,34.325,29.2
2021-06-06 21:00:00,485.5,27.9,30.85,27.9
2021-06-06 22:00:00,501.75,27.7,34.8,26.0
2021-06-06 23:00:00,489.75,27.625,34.9,23.4
2021-06-07 00:00:00,516.5,27.15,43.425,21.7
2021-06-07 01:00:00,563.75,26.575,48.6,20.6
2021-06-07 02:00:00,580.75,26.225,49.85,20.0
2021-06-07 03:00:00,576.0,26.1,51.425,19.6
2021-06-07 04:00:00,549.75,25.9,50.75,19.0
2021-06-07 05:00:00,564.5,25.9,50.400000000000006,19.0
2021-06-07 06:00:00,574.5,25.85,47.025,19.1
2021-06-07 07:00:00,644.0,25.8,48.725,22.6
2021-06-07 08:00:00,616.25,25.875,49.150000000000006,26.2
2021-06-07 09:00:00,505.5,25.7,48.325,29.2
2021-06-07 10:00:00,547.25,25.875,50.2,31.6
2021-06-07 11:00:00,552.25,26.05,51.05,34.2
2021-06-07 12:00:00,529.0,26.125,51.55,35.4
2021-06-07 13:00:00,515.0,26.25,50.725,36.6
2021-06-07 14:00:00,494.25,26.4,49.075,37.2
2021-06-07 15:00:00,493.75,26.6,47.975,37.7
2021-06-07 16:00:00,510.75,26.8,46.85,37.7
2021-06-07 17:00:00,593.25,27.0,45.575,36.5
2021-06-07 18:00:00,582.5,27.15,44.6,35.5
2021-06-07 19:00:00,549.75,27.2,43.775,34.2
2021-06-07 20:00:00,607.25,27.425,41.925,31.5
2021-06-07 21:00:00,479.25,28.25,31.05,28.3
2021-06-07 22:00:00,487.25,28.775,35.85,26.6
2021-06-07 23:00:00,479.25,28.325,36.5,25.5
2021-06-08 00:00:00,561.0,27.85,38.425,24.2
2021-06-08 01:00:00,559.0,27.625,39.2,23.1
2021-06-08 02:00:00,599.0,27.45,40.175,22.0
2021-06-08 03:00:00,620.5,27.375,40.525,21.0
2021-06-08 04:00:00,586.5,27.225,40.775,20.6
2021-06-08 05:00:00,595.5,27.075000000000003,41.275,20.2
2021-06-08 06:00:00,586.5,26.85,40.625,19.9
2021-06-08 07:00:00,550.75,26.675,41.875,24.2
2021-06-08 08:00:00,518.5,26.375,42.225,26.9
2021-06-08 09:00:00,510.5,26.2,42.375,30.1
2021-06-08 10:00:00,511.0,26.275,42.5,32.1
2021-06-08 11:00:00,575.0,26.525,42.9,34.8
2021-06-08 12:00:00,557.5,26.65,43.2,36.5
2021-06-08 13:00:00,541.0,26.825,43.1,37.2
2021-06-08 14:00:00,559.75,27.05,42.175,38.4
2021-06-08 15:00:00,602.5,27.275,41.4,38.0
2021-06-08 16:00:00,647.25,27.475,40.9,37.3
2021-06-08 17:00:00,641.5,26.95,35.125,36.0
2021-06-08 18:00:00,635.0,26.4,35.425,33.8
2021-06-08 19:00:00,708.25,26.85,38.324999999999996,31.6
2021-06-08 20:00:00,543.75,28.2,34.1,29.5
2021-06-08 21:00:00,483.25,29.15,31.2,27.7
2021-06-08 22:00:00,479.0,28.8,33.5,26.2
2021-06-08 23:00:00,487.5,28.35,35.675,24.7
2021-06-09 00:00:00,568.5,28.025,36.425,23.0
2021-06-09 01:00:00,562.75,27.775,36.675,22.1
2021-06-09 02:00:00,554.0,27.275,37.349999999999994,21.6
2021-06-09 03:00:00,526.75,26.6,39.150000000000006,20.3
2021-06-09 04:00:00,534.0,26.325,40.3,19.4
2021-06-09 05:00:00,543.5,26.075000000000003,41.6,18.8
2021-06-09 06:00:00,564.75,25.975,43.1,19.2
2021-06-09 07:00:00,597.75,26.0,43.825,24.0
2021-06-09 08:00:00,553.25,26.225,42.925,24.9
2021-06-09 09:00:00,519.5,26.2,42.1,28.3
2021-06-09 10:00:00,502.25,26.225,41.3,31.8
2021-06-09 11:00:00,579.25,26.5,43.6,33.8
2021-06-09 12:00:00,570.0,26.75,42.575,35.2
2021-06-09 13:00:00,658.75,27.025,49.5,35.5
2021-06-09 14:00:00,663.75,27.45,49.925000000000004,36.9
2021-06-09 15:00:00,588.0,27.65,48.75,37.5
2021-06-09 16:00:00,612.75,27.825,46.25,37.9
2021-06-09 17:00:00,604.75,28.025,43.375,36.9
2021-06-09 18:00:00,566.25,28.15,41.375,35.6
2021-06-09 19:00:00,525.0,28.25,39.175,33.7
2021-06-09 20:00:00,541.75,28.3,39.45,31.5
2021-06-09 21:00:00,501.25,28.25,37.025,28.9
2021-06-09 22:00:00,495.5,28.25,31.6,26.1
2021-06-09 23:00:00,476.0,28.275,29.275,23.7
2021-06-10 00:00:00,507.5,27.65,36.925000000000004,22.1
2021-06-10 01:00:00,535.25,26.9,42.475,21.5
2021-06-10 02:00:00,524.5,26.475,47.625,21.0
2021-06-10 03:00:00,551.5,26.275,47.7,20.3
2021-06-10 04:00:00,578.25,26.35,45.625,19.6
2021-06-10 05:00:00,584.75,26.424999999999997,44.725,19.4
2021-06-10 06:00:00,542.5,26.6,44.55,19.8
2021-06-10 07:00:00,555.0,26.575,44.15,22.9
2021-06-10 08:00:00,550.25,26.424999999999997,43.025,26.8
2021-06-10 09:00:00,518.5,26.4,42.45,29.8
2021-06-10 10:00:00,521.75,26.525,41.6,31.6
2021-06-10 11:00:00,522.5,26.725,42.3,32.9
2021-06-10 12:00:00,512.0,26.95,42.35,34.9
2021-06-10 13:00:00,518.5,27.125,42.625,36.5
2021-06-10 14:00:00,506.0,27.475,40.400000000000006,37.3
2021-06-10 15:00:00,528.5,27.875,39.175,37.0
2021-06-10 16:00:00,569.25,28.15,38.3,36.6
2021-06-10 17:00:00,581.25,28.35,37.825,35.4
2021-06-10 18:00:00,571.75,28.55,37.25,33.9
2021-06-10 19:00:00,609.25,28.6,36.85,32.1
2021-06-10 20:00:00,536.5,28.775,35.375,29.5
2021-06-10 21:00:00,481.75,29.575,32.25,27.6
2021-06-10 22:00:00,475.75,29.3,34.05,25.9
2021-06-10 23:00:00,483.0,28.775,34.349999999999994,24.7
2021-06-11 00:00:00,533.5,28.375,34.8,23.1
2021-06-11 01:00:00,561.0,28.025,34.925,21.6
2021-06-11 02:00:00,514.5,27.075,41.25,20.5
2021-06-11 03:00:00,524.75,26.225,48.0,20.1
2021-06-11 04:00:00,520.75,26.025,47.875,19.4
2021-06-11 05:00:00,537.0,25.85,48.025,18.7
2021-06-11 06:00:00,560.75,25.975,47.475,19.4
2021-06-11 07:00:00,572.75,25.85,50.525,22.1
2021-06-11 08:00:00,509.75,26.025,51.625,25.8
2021-06-11 09:00:00,484.25,26.0,50.375,28.1
2021-06-11 10:00:00,470.25,26.125,46.05,29.5
2021-06-11 11:00:00,479.25,26.45,44.25,31.5
2021-06-11 12:00:00,498.5,26.75,44.2,32.5
2021-06-11 13:00:00,522.0,27.025,45.0,33.1
2021-06-11 14:00:00,491.0,27.35,43.3,34.1
2021-06-11 15:00:00,477.75,27.7,41.225,33.7
2021-06-11 16:00:00,491.0,28.125,41.275,33.0
2021-06-11 17:00:00,485.5,28.725,41.025,32.0
2021-06-11 18:00:00,481.5,29.0,40.625,30.5
2021-06-11 19:00:00,483.0,28.725,38.3,29.0
2021-06-11 20:00:00,489.25,27.875,37.225,27.1
2021-06-11 21:00:00,471.0,27.825,41.625,24.4
2021-06-11 22:00:00,473.5,27.65,44.325,22.6
2021-06-11 23:00:00,475.25,26.8,50.825,21.4
2021-06-12 00:00:00,481.25,26.25,56.05,21.1
2021-06-12 01:00:00,519.75,26.75,55.325,20.6
2021-06-12 02:00:00,516.25,27.05,54.55,20.1
2021-06-12 03:00:00,543.5,27.0,53.5,19.6
2021-06-12 04:00:00,545.25,26.85,56.075,19.4
2021-06-12 05:00:00,554.5,26.75,56.575,19.5
2021-06-12 06:00:00,562.5,26.6,58.25,19.9
2021-06-12 07:00:00,579.25,26.5,59.475,21.4
2021-06-12 08:00:00,566.25,26.45,59.475,23.0
2021-06-12 09:00:00,474.5,26.175,57.725,25.0
2021-06-12 10:00:00,468.5,25.825,58.0,26.8
2021-06-12 11:00:00,520.25,26.025,56.725,28.7
2021-06-12 12:00:00,492.5,26.45,55.225,29.8
2021-06-12 13:00:00,485.75,26.75,54.0,31.0
2021-06-12 14:00:00,483.75,27.025,52.9,31.9
2021-06-12 15:00:00,484.75,27.3,52.125,31.9
2021-06-12 16:00:00,492.75,27.6,51.075,31.4
2021-06-12 17:00:00,494.5,27.9,49.65,30.2
2021-06-12 18:00:00,488.0,28.1,48.375,28.4
2021-06-12 19:00:00,490.5,28.15,47.975,26.6
2021-06-12 20:00:00,488.75,28.15,47.675,25.3
2021-06-12 21:00:00,505.0,27.825,47.6,24.3
2021-06-12 22:00:00,472.25,27.425,47.275,23.4
2021-06-12 23:00:00,467.5,27.075,47.65,22.8
2021-06-13 00:00:00,463.5,26.725,48.15,22.2
2021-06-13 01:00:00,489.75,26.675,48.425,22.0
2021-06-13 02:00:00,502.0,26.4,49.425,21.4
2021-06-13 03:00:00,507.75,26.475,49.475,20.8
2021-06-13 04:00:00,517.5,26.5,49.4,20.4
2021-06-13 05:00:00,522.25,26.375,49.8,19.9
2021-06-13 06:00:00,508.0,26.1,50.775,20.1
2021-06-13 07:00:00,504.75,25.9,51.65,23.6
2021-06-13 08:00:00,488.5,25.875,51.375,26.4
2021-06-13 09:00:00,476.25,26.0,51.05,28.6
2021-06-13 10:00:00,473.25,26.075,50.3,29.5
2021-06-13 11:00:00,492.5,26.375,49.475,29.9
2021-06-13 12:00:00,501.75,26.625,49.375,30.6
2021-06-13 13:00:00,535.75,26.95,49.45,31.1
2021-06-13 14:00:00,498.5,27.225,49.6,32.7
2021-06-13 15:00:00,478.0,27.5,48.6,32.2
2021-06-13 16:00:00,522.0,27.825,48.25,32.1
2021-06-13 17:00:00,515.75,28.175,48.475,30.5
2021-06-13 18:00:00,488.25,28.3,47.925,28.7
2021-06-13 19:00:00,472.25,28.65,46.825,27.2
2021-06-13 20:00:00,469.5,28.475,46.85,26.0
2021-06-13 21:00:00,481.0,28.075,48.725,24.6
2021-06-13 22:00:00,476.0,27.75,50.825,23.4
2021-06-13 23:00:00,469.5,27.2,51.975,22.2
2021-06-14 00:00:00,590.75,26.95,53.1,21.2
2021-06-14 01:00:00,571.5,26.775,53.425,20.1
2021-06-14 02:00:00,559.75,26.200000000000003,54.825,19.4
2021-06-14 03:00:00,552.0,25.8,55.775000000000006,19.1
2021-06-14 04:00:00,554.5,25.25,58.45,18.6
2021-06-14 05:00:00,539.25,24.85,59.275,18.1
2021-06-14 06:00:00,545.25,24.3,61.225,18.5
2021-06-14 07:00:00,535.5,24.3,60.7,21.5
2021-06-14 08:00:00,523.5,24.6,58.9,24.5
2021-06-14 09:00:00,505.25,24.775,58.075,27.9
2021-06-14 10:00:00,470.5,25.0,56.95,29.5
2021-06-14 11:00:00,483.5,25.575,55.75,30.7
2021-06-14 12:00:00,499.0,26.025,54.65,32.1
2021-06-14 13:00:00,514.5,26.35,57.175,33.3
2021-06-14 14:00:00,561.0,26.775,57.625,34.1
2021-06-14 15:00:00,559.0,27.025,55.525,34.3
2021-06-14 16:00:00,710.5,27.4,55.25,33.6
2021-06-14 17:00:00,578.0,27.725,52.475,33.0
2021-06-14 18:00:00,511.0,28.05,50.875,31.7
2021-06-14 19:00:00,518.0,28.125,50.0,29.1
2021-06-14 20:00:00,484.0,28.475,45.8,24.9
2021-06-14 21:00:00,477.25,27.925,50.125,22.7
2021-06-14 22:00:00,473.25,26.325,53.15,21.0
2021-06-14 23:00:00,476.5,25.2,55.875,20.0
2021-06-15 00:00:00,559.0,25.55,55.6,19.8
2021-06-15 01:00:00,559.0,25.65,56.575,19.8
2021-06-15 02:00:00,554.0,25.55,59.2,19.5
2021-06-15 03:00:00,553.5,25.375,60.699999999999996,19.2
2021-06-15 04:00:00,568.5,25.2,61.025,18.9
2021-06-15 05:00:00,575.5,25.0,60.85,19.2
2021-06-15 06:00:00,565.5,24.9,61.775,19.9
2021-06-15 07:00:00,521.75,24.9,62.075,20.9
2021-06-15 08:00:00,488.75,24.85,62.525,21.6
2021-06-15 09:00:00,497.0,25.35,60.55,22.2
2021-06-15 10:00:00,492.25,25.725,59.225,23.2
2021-06-15 11:00:00,479.0,25.925,58.675,25.5
2021-06-15 12:00:00,488.75,26.1,58.325,26.8
2021-06-15 13:00:00,476.0,26.3,58.05,28.2
2021-06-15 14:00:00,479.0,26.5,57.625,30.0
2021-06-15 15:00:00,520.0,26.75,57.4,29.4
2021-06-15 16:00:00,531.5,27.0,56.875,29.6
2021-06-15 17:00:00,544.25,27.25,55.6,28.7
2021-06-15 18:00:00,559.25,27.424999999999997,55.3,27.2
2021-06-15 19:00:00,555.25,27.5,56.849999999999994,25.3
2021-06-15 20:00:00,470.75,27.275,53.55,23.1
2021-06-15 21:00:00,470.25,26.675,55.0,21.6
2021-06-15 22:00:00,460.5,25.425,58.1,20.6
2021-06-15 23:00:00,466.25,24.925,59.85,20.7
2021-06-16 00:00:00,511.75,24.875,59.575,20.8
2021-06-16 01:00:00,535.25,25.275,57.85,20.8
2021-06-16 02:00:00,526.0,25.5,57.225,20.7
2021-06-16 03:00:00,500.5,25.6,56.3,20.7
2021-06-16 04:00:00,519.0,25.6,56.3,20.7
2021-06-16 05:00:00,528.0,25.575000000000003,56.45,20.5
2021-06-16 06:00:00,537.75,25.575000000000003,56.2,20.4
2021-06-16 07:00:00,516.25,25.375,56.3,21.2
2021-06-16 08:00:00,491.25,24.924999999999997,57.225,22.8
2021-06-16 09:00:00,462.75,24.025,59.45,23.3
2021-06-16 10:00:00,463.75,23.75,58.45,24.5
2021-06-16 11:00:00,485.75,23.925,57.375,26.6
2021-06-16 12:00:00,463.25,24.45,54.75,27.5
2021-06-16 13:00:00,472.5,24.925,54.375,27.8
2021-06-16 14:00:00,466.25,25.25,53.125,28.4
2021-06-16 15:00:00,484.0,25.65,51.5,28.3
2021-06-16 16:00:00,476.25,25.975,49.275,28.1
2021-06-16 17:00:00,493.5,26.2,49.4,26.0
2021-06-16 18:00:00,475.25,26.5,44.45,24.8
2021-06-16 19:00:00,459.75,25.875,45.475,23.3
2021-06-16 20:00:00,528.25,25.65,48.55,21.8
2021-06-16 21:00:00,518.5,25.675,49.275,20.7
2021-06-16 22:00:00,458.75,25.325,51.175,20.1
2021-06-16 23:00:00,556.25,24.875,53.2,20.2
2021-06-17 00:00:00,581.5,25.25,53.324999999999996,19.3
2021-06-17 01:00:00,538.25,25.575000000000003,53.05,19.2
2021-06-17 02:00:00,508.25,25.65,52.5,19.3
2021-06-17 03:00:00,549.5,25.7,53.1,18.9
2021-06-17 04:00:00,529.25,25.65,54.775,18.7
2021-06-17 05:00:00,545.75,25.6,55.35,18.5
2021-06-17 06:00:00,552.75,25.575000000000003,55.775,18.7
2021-06-17 07:00:00,601.25,25.5,56.175,18.7
2021-06-17 08:00:00,730.25,25.575000000000003,56.35,20.0
2021-06-17 09:00:00,761.25,25.65,56.675,21.8
2021-06-17 10:00:00,648.5,25.475,58.75,23.2
2021-06-17 11:00:00,461.0,24.325,61.225,22.9
2021-06-17 12:00:00,452.5,23.65,65.475,20.8
2021-06-17 13:00:00,458.25,23.674999999999997,65.825,21.4
2021-06-17 14:00:00,477.0,24.225,64.925,22.9
2021-06-17 15:00:00,510.0,24.925,65.325,24.2
2021-06-17 16:00:00,467.25,25.275,59.175,24.6
2021-06-17 17:00:00,469.75,25.625,56.650000000000006,23.9
2021-06-17 18:00:00,475.0,25.775,55.875,23.1
2021-06-17 19:00:00,473.75,25.725,55.025,21.7
2021-06-17 20:00:00,469.5,25.525,54.775,20.8
2021-06-17 21:00:00,470.25,25.35,55.125,20.0
2021-06-17 22:00:00,478.75,25.25,55.875,19.4
2021-06-17 23:00:00,589.75,25.325,56.7,18.6
2021-06-18 00:00:00,768.75,25.525,57.125,18.9
2021-06-18 01:00:00,743.0,25.675,56.975,18.9
2021-06-18 02:00:00,717.75,25.8,56.725,18.9
2021-06-18 03:00:00,732.5,25.875,56.5,18.9
2021-06-18 04:00:00,725.0,25.9,56.375,18.6
2021-06-18 05:00:00,678.75,25.875,56.15,18.3
2021-06-18 06:00:00,700.5,25.9,56.05,18.2
2021-06-18 07:00:00,568.0,25.625,57.475,18.6
2021-06-18 08:00:00,500.75,25.25,57.900000000000006,18.6
2021-06-18 09:00:00,477.5,25.05,59.275,19.4
2021-06-18 10:00:00,472.75,24.9,60.175,21.4
2021-06-18 11:00:00,470.0,24.9,59.45,21.3
2021-06-18 12:00:00,467.25,24.9,58.4,20.7
2021-06-18 13:00:00,462.75,24.9,58.325,23.5
2021-06-18 14:00:00,464.0,24.95,59.45,25.5
2021-06-18 15:00:00,471.5,25.2,55.275,25.6
2021-06-18 16:00:00,497.0,25.525,50.400000000000006,24.8
2021-06-18 17:00:00,466.5,25.675,44.9,23.3
2021-06-18 18:00:00,462.75,25.6,45.675,21.0
2021-06-18 19:00:00,469.75,25.35,45.975,19.9
2021-06-18 20:00:00,458.25,24.95,46.2,19.0
2021-06-18 21:00:00,477.5,24.675,46.825,18.1
2021-06-18 22:00:00,526.0,24.5,49.175,17.2
2021-06-18 23:00:00,518.5,24.25,51.199999999999996,16.7
2021-06-19 00:00:00,560.75,24.45,51.7,16.1
2021-06-19 01:00:00,575.75,24.475,51.6,15.5
2021-06-19 02:00:00,543.5,24.5,52.025,15.2
2021-06-19 03:00:00,551.25,24.55,51.05,14.9
2021-06-19 04:00:00,557.25,24.65,49.15,14.4
2021-06-19 05:00:00,589.75,24.55,48.425,14.0
2021-06-19 06:00:00,591.75,24.424999999999997,48.575,14.2
2021-06-19 07:00:00,583.0,24.35,48.65,15.8
2021-06-19 08:00:00,575.5,24.275,49.1,17.3
2021-06-19 09:00:00,545.25,24.175,49.9,20.1
2021-06-19 10:00:00,495.25,24.175,49.525,21.7
2021-06-19 11:00:00,460.25,24.225,48.925,23.9
2021-06-19 12:00:00,460.5,24.325,48.2,23.5
2021-06-19 13:00:00,466.75,24.5,47.05,24.9
2021-06-19 14:00:00,465.25,24.7,46.55,24.9
2021-06-19 15:00:00,456.75,24.9,46.849999999999994,25.1
2021-06-19 16:00:00,466.5,25.1,47.425,25.8
2021-06-19 17:00:00,466.75,25.25,47.575,24.5
2021-06-19 18:00:00,473.25,25.375,46.775,23.7
2021-06-19 19:00:00,481.5,25.375,46.875,22.3
2021-06-19 20:00:00,457.25,24.975,46.575,20.8
2021-06-19 21:00:00,450.25,23.45,50.575,19.4
2021-06-19 22:00:00,449.5,22.375,53.775,18.4
2021-06-19 23:00:00,637.25,21.975,56.6,17.8
2021-06-20 00:00:00,849.25,23.55,54.525,17.5
2021-06-20 01:00:00,700.0,24.125,53.974999999999994,17.2
2021-06-20 02:00:00,676.25,24.4,53.7,17.1
2021-06-20 03:00:00,663.0,24.625,52.625,16.6
2021-06-20 04:00:00,594.25,24.7,51.05,16.3
2021-06-20 05:00:00,591.25,24.7,49.65,16.1
2021-06-20 06:00:00,580.25,24.6,48.625,15.9
2021-06-20 07:00:00,599.0,24.575000000000003,46.825,18.4
2021-06-20 08:00:00,591.5,24.45,45.400000000000006,20.2
2021-06-20 09:00:00,705.75,24.4,45.875,21.7
2021-06-20 10:00:00,567.0,23.625,43.575,23.3
2021-06-20 11:00:00,445.25,21.975,42.25,24.0
2021-06-20 12:00:00,485.5,22.725,42.375,25.1
2021-06-20 13:00:00,452.0,23.25,43.325,24.2
2021-06-20 14:00:00,446.5,23.75,49.2,23.1
2021-06-20 15:00:00,452.75,23.8,52.7,23.1
